direction,entry_price,entry_time,exit_price,exit_time,pnl,r_multiple,reason,risk_price,stop_loss,take_profit,window
SELL,4520.21,2026-04-29 21:45:00,4528.3170819746,2026-04-29 21:45:00,-135.7607279786717,-1.0000000000000528,SL,8.10708197459965,4528.3170819746,4502.374419655881,2
SELL,4531.55,2026-04-29 21:55:00,4539.771565580139,2026-04-29 21:55:00,-134.40312069887383,-0.9999999999999701,SL,8.221565580139458,4539.771565580139,4513.462555723693,2
SELL,4538.98,2026-04-29 22:35:00,4546.6740495695985,2026-04-29 22:45:00,-133.0590894918853,-0.9999999999999714,SL,7.694049569599194,4546.6740495695985,4522.053090946882,2
SELL,4541.76,2026-04-29 23:50:00,4547.309612750055,2026-04-30 01:10:00,-131.72849859697678,-1.0000000000000495,SL,5.5496127500543455,4547.309612750055,4529.550851949881,2
SELL,4546.73,2026-04-30 07:50:00,4550.835472932676,2026-04-30 08:05:00,-130.4112136110062,-1.000000000000044,SL,4.105472932675913,4550.835472932676,4537.6979595481125,2
SELL,4608.06,2026-04-30 19:30:00,4613.561933154173,2026-04-30 19:30:00,-129.10710147488294,-0.9999999999999422,SL,5.501933154172866,4613.561933154173,4595.95574706082,2
SELL,4610.7,2026-04-30 19:40:00,4616.127483178853,2026-04-30 19:50:00,-127.81603046014833,-1.0000000000000528,SL,5.427483178853149,4616.127483178853,4598.759537006523,2
SELL,4607.67,2026-04-30 20:00:00,4613.334281733424,2026-04-30 20:00:00,-126.5378701555373,-0.999999999999978,SL,5.664281733424229,4613.334281733424,4595.208580186467,2
SELL,4614.96,2026-05-01 04:25:00,4618.618066292118,2026-05-01 04:30:00,-125.27249145397488,-0.9999999999999213,SL,3.658066292118125,4618.618066292118,4606.912254157341,2
SELL,4621.07,2026-05-01 04:40:00,4624.590678441612,2026-05-01 05:00:00,-124.01976653945134,-1.0000000000000513,SL,3.5206784416121097,4624.590678441612,4613.324507428453,2
SELL,4620.8,2026-05-01 06:20:00,4624.160328371654,2026-05-01 06:20:00,-122.77956887403893,-0.9999999999999059,SL,3.360328371654166,4624.160328371654,4613.407277582361,2
SELL,4614.11,2026-05-01 07:35:00,4606.188498797414,2026-05-01 08:55:00,267.41390100769166,2.200000000000078,TP,3.6006823648117425,4617.710682364811,4606.188498797414,2
SELL,4594.33,2026-05-01 10:00:00,4585.811550419913,2026-05-01 10:20:00,273.29700682984856,2.1999999999999766,TP,3.8720225364031235,4598.202022536403,4585.811550419913,2
SELL,4592.34,2026-05-01 10:30:00,4582.406756381906,2026-05-01 10:45:00,279.3095409801001,2.199999999999937,TP,4.515110735497362,4596.855110735498,4582.406756381906,2
SELL,4581.33,2026-05-01 11:05:00,4570.95610343446,2026-05-01 11:15:00,285.4543508816826,2.2000000000000948,TP,4.715407529790813,4586.045407529791,4570.95610343446,2
SELL,4571.68,2026-05-01 11:35:00,4561.342410713541,2026-05-01 12:50:00,291.7343466010606,2.199999999999949,TP,4.698904221118136,4576.378904221118,4561.342410713541,2
SELL,4562.48,2026-05-01 13:00:00,4566.694283137587,2026-05-01 13:05:00,-135.52386464831926,-1.0000000000000393,SL,4.214283137587534,4566.694283137587,4553.208577097307,2
SELL,4566.47,2026-05-01 13:15:00,4570.530255121458,2026-05-01 13:20:00,-134.16862600183592,-1.0000000000000384,SL,4.060255121457729,4570.530255121458,4557.537438732793,2
SELL,4568.1,2026-05-01 13:40:00,4571.939568529503,2026-05-01 14:20:00,-132.8269397418035,-0.999999999999933,SL,3.8395685295029423,4571.939568529503,4559.652949235094,2
SELL,4610.02,2026-05-01 23:10:00,4614.318527571467,2026-05-01 23:25:00,-131.49867034438225,-0.9999999999999079,SL,4.298527571466762,4614.318527571467,4600.563239342773,2
SELL,4614.52,2026-05-01 23:35:00,4618.392590080756,2026-05-04 01:00:00,-130.18368364094027,-0.9999999999999214,SL,3.8725900807561033,4618.392590080756,4606.000301822337,2
SELL,4616.83,2026-05-04 01:25:00,4621.751414832851,2026-05-04 01:25:00,-128.88184680454327,-1.0000000000000169,SL,4.921414832850959,4621.751414832851,4606.002887367727,2
SELL,4615.57,2026-05-04 02:25:00,4605.437050068755,2026-05-04 03:00:00,280.7046623402916,2.2000000000000086,TP,4.605886332384116,4620.175886332384,4605.437050068755,2
SELL,4615.29,2026-05-04 03:10:00,4604.561285716295,2026-05-04 03:20:00,286.8801649117809,2.2000000000000304,TP,4.876688310774888,4620.166688310775,4604.561285716295,2
SELL,4605.78,2026-05-04 03:30:00,4611.143074365994,2026-05-04 03:55:00,-133.26887660900962,-0.999999999999949,SL,5.3630743659944535,4611.143074365994,4593.981236394812,2
SELL,4601.04,2026-05-04 04:05:00,4606.543368590867,2026-05-04 04:55:00,-131.9361878429278,-1.0000000000000115,SL,5.503368590867404,4606.543368590867,4588.932589100092,2
SELL,4604.89,2026-05-04 05:20:00,4593.218655388162,2026-05-04 05:25:00,287.3570171219047,2.200000000000086,TP,5.305156641744484,4610.195156641745,4593.218655388162,2
SELL,4595.28,2026-05-04 05:35:00,4600.8283451683355,2026-05-04 05:35:00,-133.4903961357225,-1.0000000000000482,SL,5.5483451683355325,4600.8283451683355,4583.073640629662,2
SELL,4603.71,2026-05-04 05:45:00,4609.19301190535,2026-05-04 05:50:00,-132.15549217435435,-0.999999999999966,SL,5.4830119053505815,4609.19301190535,4591.647373808229,2
SELL,4601.13,2026-05-04 06:40:00,4605.859161391759,2026-05-04 06:45:00,-130.83393725261675,-1.000000000000011,SL,4.729161391758628,4605.859161391759,4590.725844938132,2
SELL,4607.74,2026-05-04 07:30:00,4612.270174692386,2026-05-04 07:35:00,-129.5255978800844,-0.9999999999999634,SL,4.5301746923861925,4612.270174692386,4597.7736156767505,2
SELL,4607.38,2026-05-04 07:50:00,4611.620204846658,2026-05-04 08:15:00,-128.23034190127726,-0.999999999999914,SL,4.240204846658709,4611.620204846658,4598.051549337351,2
SELL,4604.43,2026-05-04 08:25:00,4593.858469741573,2026-05-04 08:30:00,279.28568466100216,2.1999999999999686,TP,4.805241026558082,4609.2352410265585,4593.858469741573,2
SELL,4595.87,2026-05-04 08:40:00,4600.970621186351,2026-05-04 08:45:00,-129.74089532888584,-1.0000000000000022,SL,5.100621186351407,4600.970621186351,4584.648633390027,2
SELL,4598.05,2026-05-04 08:55:00,4586.90759750652,2026-05-04 09:35:00,282.57567002630185,2.1999999999999154,TP,5.064728406127651,4603.114728406128,4586.90759750652,2
SELL,4589.84,2026-05-04 09:50:00,4577.129793806908,2026-05-04 11:00:00,288.7923347668893,2.1999999999999846,TP,5.77736645140542,4595.617366451405,4577.129793806908,2
SELL,4578.48,2026-05-04 11:10:00,4583.647243368322,2026-05-04 12:10:00,-134.1571664235231,-0.9999999999999593,SL,5.167243368322699,4583.647243368322,4567.11206458969,2
SELL,4580.46,2026-05-04 12:25:00,4571.52168249169,2026-05-04 13:00:00,292.19430847045567,2.2000000000000774,TP,4.062871594686366,4584.522871594686,4571.52168249169,2
SELL,4557.44,2026-05-04 13:35:00,4565.275873824295,2026-05-04 13:45:00,-135.7375378439963,-0.9999999999999881,SL,7.835873824295143,4565.275873824295,4540.20107758655,2
SELL,4561.61,2026-05-04 13:55:00,4569.104683004365,2026-05-04 14:00:00,-134.3801624655632,-1.0000000000000389,SL,7.494683004365179,4569.104683004365,4545.121697390397,2
SELL,4564.0,2026-05-04 14:25:00,4570.699883570198,2026-05-04 15:15:00,-133.03636084089524,-0.9999999999999466,SL,6.699883570198284,4570.699883570198,4549.260256145564,2
SELL,4565.07,2026-05-04 16:05:00,4571.51985093636,2026-05-04 16:05:00,-131.7059972324944,-1.0000000000000078,SL,6.4498509363601855,4571.51985093636,4550.880327940007,2
SELL,4565.67,2026-05-04 16:15:00,4572.681146980841,2026-05-04 17:15:00,-130.38893726016096,-0.9999999999999426,SL,7.0111469808411515,4572.681146980841,4550.24547664215,2
SELL,4561.41,2026-05-04 18:00:00,4544.235409861818,2026-05-04 18:15:00,283.9871053526403,2.1999999999999473,TP,7.806631880991952,4569.216631880991,4544.235409861818,2
SELL,4537.88,2026-05-04 18:30:00,4513.452413849898,2026-05-04 19:05:00,290.23482167040885,2.200000000000028,TP,11.10344825004617,4548.983448250046,4513.452413849898,2
SELL,4522.83,2026-05-04 19:20:00,4535.038706318639,2026-05-05 04:05:00,-134.82726715779557,-0.9999999999999869,SL,12.208706318639248,4535.038706318639,4495.970846098993,2
SELL,4554.73,2026-05-05 20:10:00,4559.029734808924,2026-05-05 20:15:00,-133.47899448622846,-1.0000000000000682,SL,4.299734808924475,4559.029734808924,4545.270583420366,2
SELL,4559.29,2026-05-05 20:25:00,4563.383800063851,2026-05-05 21:10:00,-132.14420454134813,-0.9999999999999323,SL,4.093800063850999,4563.383800063851,4550.283639859528,2
SELL,4558.98,2026-05-05 21:35:00,4562.338472253481,2026-05-05 21:40:00,-130.8227624959423,-0.9999999999999901,SL,3.358472253481556,4562.338472253481,4551.59136104234,2
SELL,4560.72,2026-05-05 21:55:00,4553.33926652255,2026-05-05 22:55:00,284.93197671618066,2.200000000000119,TP,3.354878853386237,4564.0748788533865,4553.33926652255,2
SELL,4554.38,2026-05-05 23:05:00,4557.260723831078,2026-05-05 23:15:00,-132.3638546381627,-1.0000000000001263,SL,2.8807238310779213,4557.260723831078,4548.042407571628,2
SELL,4556.37,2026-05-05 23:25:00,4558.911547879514,2026-05-05 23:25:00,-131.04021609175345,-0.9999999999999165,SL,2.54154787951414,4558.911547879514,4550.778594665068,2
SELL,4555.91,2026-05-05 23:40:00,4550.294796092987,2026-05-06 01:05:00,285.40559064786527,2.200000000000017,TP,2.552365412278609,4558.462365412279,4550.294796092987,2
SELL,4550.48,2026-05-06 01:15:00,4553.329361284229,2026-05-06 01:50:00,-132.5838698373201,-0.999999999999959,SL,2.8493612842295337,4553.329361284229,4544.211405174695,2
SELL,4681.3,2026-05-06 20:25:00,4685.971565954905,2026-05-06 21:10:00,-131.25803113895427,-1.000000000000015,SL,4.671565954904438,4685.971565954905,4671.02255489921,2
SELL,4686.09,2026-05-06 22:00:00,4689.183417306072,2026-05-06 22:00:00,-129.94545082757898,-1.0000000000001248,SL,3.0934173060719106,4689.183417306072,4679.284481926642,2
SELL,4695.17,2026-05-07 08:25:00,4698.538115637525,2026-05-07 08:30:00,-128.6459963193002,-1.0000000000001028,SL,3.3681156375247334,4698.538115637525,4687.760145597445,2
SELL,4717.6,2026-05-07 19:25:00,4701.231910154149,2026-05-07 20:25:00,280.190979983411,2.200000000000034,TP,7.440040839023294,4725.040040839023,4701.231910154149,2
SELL,4699.27,2026-05-07 20:35:00,4708.178846354572,2026-05-07 20:55:00,-130.16144615593058,-1.000000000000019,SL,8.908846354571153,4708.178846354572,4679.670538019944,2
SELL,4707.44,2026-05-07 21:05:00,4715.6463562022755,2026-05-07 21:35:00,-128.85983169436483,-0.9999999999999695,SL,8.206356202276107,4715.6463562022755,4689.3860163549925,2
SELL,4705.79,2026-05-07 21:45:00,4713.150233604575,2026-05-07 23:00:00,-127.57123337742374,-0.9999999999999892,SL,7.3602336045751935,4713.150233604575,4689.597486069934,2
SELL,4698.06,2026-05-07 23:40:00,4704.779096643959,2026-05-07 23:40:00,-126.2955210436479,-0.9999999999999765,SL,6.719096643958595,4704.779096643959,4683.2779873832915,2
SELL,4702.29,2026-05-07 23:50:00,4687.361795243756,2026-05-07 23:55:00,275.07164483307105,2.1999999999999953,TP,6.78554761647445,4709.075547616474,4687.361795243756,2
SELL,4693.01,2026-05-08 01:05:00,4700.055396542783,2026-05-08 02:45:00,-127.78328228154831,-1.000000000000025,SL,7.045396542782151,4700.055396542783,4677.5101276058795,2
SELL,4695.18,2026-05-08 03:20:00,4700.375439887959,2026-05-08 03:20:00,-126.50544945873386,-1.0000000000000338,SL,5.19543988795868,4700.375439887959,4683.750032246491,2
SELL,4697.01,2026-05-08 03:30:00,4702.8395884748215,2026-05-08 03:30:00,-125.24039496413864,-0.999999999999971,SL,5.82958847482149,4702.8395884748215,4684.184905355393,2
SELL,4698.12,2026-05-08 03:55:00,4703.676468014782,2026-05-08 04:00:00,-123.98799101450689,-1.0000000000000484,SL,5.556468014781516,4703.676468014782,4685.8957703674805,2
SELL,4712.36,2026-05-08 10:50:00,4718.417560536783,2026-05-08 11:20:00,-122.74811110435168,-0.9999999999999662,SL,6.057560536783262,4718.417560536783,4699.033366819077,2
SELL,4715.9,2026-05-08 12:00:00,4720.741123434008,2026-05-08 12:15:00,-121.5206299933227,-1.0000000000000857,SL,4.841123434007881,4720.741123434008,4705.2495284451825,2
SELL,4713.13,2026-05-08 12:45:00,4718.054137759766,2026-05-08 13:10:00,-120.30542369338305,-1.000000000000033,SL,4.924137759765308,4718.054137759766,4702.296896928517,2
SELL,4707.57,2026-05-08 15:20:00,4712.280453828202,2026-05-08 15:30:00,-119.10236945644358,-0.999999999999986,SL,4.7104538282020005,4712.280453828202,4697.207001577955,2
SELL,4706.61,2026-05-08 18:20:00,4714.163531230902,2026-05-08 18:30:00,-117.9113457618823,-1.0000000000000127,SL,7.553531230901985,4714.163531230902,4689.992231292015,2
SELL,4712.49,2026-05-08 18:40:00,4720.029518052004,2026-05-08 19:30:00,-116.7322323042669,-1.000000000000042,SL,7.539518052004179,4720.029518052004,4695.903060285591,2
SELL,4713.47,2026-05-08 19:45:00,4718.93580962914,2026-05-08 20:15:00,-115.56490998122739,-1.00000000000007,SL,5.465809629139203,4718.93580962914,4701.445218815894,2
SELL,4714.91,2026-05-08 23:50:00,4709.35906970193,2026-05-11 01:00:00,251.7003739390978,2.20000000000002,TP,2.523150135486315,4717.433150135486,4709.35906970193,2
SELL,4693.8,2026-05-11 01:30:00,4681.38096859182,2026-05-11 03:10:00,257.2377821657636,2.200000000000068,TP,5.645014276445172,4699.445014276445,4681.38096859182,2
SELL,4684.1,2026-05-11 03:25:00,4689.417148030727,2026-05-11 03:30:00,-119.49864244244563,-0.999999999999916,SL,5.317148030726904,4689.417148030727,4672.402274332401,2
SELL,4687.25,2026-05-11 03:40:00,4674.6271197916485,2026-05-11 03:50:00,260.2680432396769,2.2000000000000695,TP,5.737672821977768,4692.987672821978,4674.6271197916485,2
SELL,4683.18,2026-05-11 04:00:00,4690.191586148181,2026-05-11 04:00:00,-120.90633645043178,-1.0000000000000313,SL,7.011586148180648,4690.191586148181,4667.754510474003,2
SELL,4686.5,2026-05-11 04:55:00,4694.226342373183,2026-05-11 05:30:00,-119.69727308592309,-0.9999999999999952,SL,7.726342373182925,4694.226342373183,4669.502046778997,2
SELL,4688.2,2026-05-11 05:45:00,4671.77553066013,2026-05-11 07:20:00,260.7006607811394,2.19999999999998,TP,7.465667881758964,4695.665667881759,4671.77553066013,2
SELL,4671.42,2026-05-11 07:30:00,4676.765141351395,2026-05-11 08:30:00,-121.10730696288321,-1.000000000000061,SL,5.3451413513945605,4676.765141351395,4659.660689026932,2
SELL,4673.73,2026-05-11 08:40:00,4663.273494610595,2026-05-11 08:40:00,263.77171456515106,2.200000000000064,TP,4.752956995183866,4678.4829569951835,4663.273494610595,2
SELL,4660.69,2026-05-11 08:50:00,4649.095778516278,2026-05-11 08:55:00,269.57469228557864,2.2000000000000157,TP,5.270100674418786,4665.960100674419,4649.095778516278,2
SELL,4659.47,2026-05-11 09:05:00,4665.435558010823,2026-05-11 09:10:00,-125.22969796175248,-0.9999999999999856,SL,5.965558010822947,4665.435558010823,4646.345772376189,2
SELL,4667.02,2026-05-11 09:25:00,4672.913068313909,2026-05-11 09:35:00,-123.9774009821411,-1.000000000000035,SL,5.893068313908564,4672.913068313909,4654.055249709401,2
SELL,4671.96,2026-05-11 10:45:00,4676.769981730176,2026-05-11 11:20:00,-122.73762697232672,-1.0000000000000926,SL,4.8099817301758865,4676.769981730176,4661.378040193613,2
SELL,4670.88,2026-05-11 11:30:00,4659.299062032421,2026-05-11 12:20:00,267.32255154571305,2.2000000000000863,TP,5.26406271253584,4676.144062712536,4659.299062032421,2
SELL,4659.04,2026-05-11 12:40:00,4663.687097359333,2026-05-11 12:45:00,-124.18347621805668,-1.0000000000000602,SL,4.647097359332922,4663.687097359333,4648.816385809468,2
SELL,4661.47,2026-05-11 12:55:00,4666.144527295355,2026-05-11 13:30:00,-122.9416414558644,-0.9999999999999656,SL,4.674527295355053,4666.144527295355,4651.186039950219,2
SELL,4662.84,2026-05-11 13:40:00,4667.255951386049,2026-05-11 13:50:00,-121.71222504132025,-1.0000000000000844,SL,4.415951386048246,4667.255951386049,4653.124906950694,2
SELL,4664.29,2026-05-11 14:00:00,4668.290472915893,2026-05-11 14:00:00,-120.49510279090461,-1.0000000000000648,SL,4.0004729158924555,4668.290472915893,4655.488959585036,2
SELL,4668.92,2026-05-11 15:10:00,4672.752833785422,2026-05-11 15:15:00,-119.29015176297784,-0.9999999999999168,SL,3.832833785422145,4672.752833785422,4660.487765672071,2
SELL,4713.3,2026-05-12 08:20:00,4718.15843010099,2026-05-12 08:30:00,-100.00000000000604,-1.0000000000000604,SL,4.858430100989315,4718.15843010099,4702.611453777824,3
SELL,4716.13,2026-05-12 08:40:00,4705.568630605696,2026-05-12 09:00:00,217.80000000000575,2.2000000000000592,TP,4.800622451956309,4720.930622451956,4705.568630605696,3
SELL,4702.63,2026-05-12 09:35:00,4690.493439090553,2026-05-12 10:00:00,222.5915999999929,2.199999999999929,TP,5.516618595203507,4708.146618595204,4690.493439090553,3
SELL,4694.52,2026-05-12 10:10:00,4700.424068536643,2026-05-12 10:40:00,-103.40391599999985,-0.9999999999999992,SL,5.90406853664263,4700.424068536643,4681.531049219387,3
SELL,4699.51,2026-05-12 10:50:00,4704.38998035602,2026-05-12 11:00:00,-102.36987683999729,-0.999999999999974,SL,4.879980356019714,4704.38998035602,4688.774043216757,3
SELL,4699.78,2026-05-12 11:15:00,4704.684935678451,2026-05-12 11:45:00,-101.34617807159951,-0.9999999999999954,SL,4.904935678451715,4704.684935678451,4688.989141507406,3
SELL,4701.28,2026-05-12 12:05:00,4705.475919140248,2026-05-12 13:05:00,-100.3327162908937,-1.000000000000097,SL,4.195919140248,4705.475919140248,4692.048977891454,3
SELL,4700.79,2026-05-12 13:20:00,4690.271567643252,2026-05-12 13:35:00,218.52465608154705,2.2000000000000197,TP,4.781105616703701,4705.571105616704,4690.271567643252,3
SELL,4690.91,2026-05-12 13:45:00,4696.244241048638,2026-05-12 14:10:00,-101.51463568879522,-1.0000000000000462,SL,5.3342410486381855,4696.244241048638,4679.174669692996,3
SELL,4693.57,2026-05-12 14:25:00,4698.805344240595,2026-05-12 14:25:00,-100.49948933190382,-1.0000000000000127,SL,5.235344240595557,4698.805344240595,4682.052242670689,3
SELL,4696.2,2026-05-12 15:25:00,4701.729214078558,2026-05-12 15:35:00,-99.49449443858781,-1.000000000000043,SL,5.529214078557505,4701.729214078558,4684.035729027173,3
SELL,4696.04,2026-05-12 16:05:00,4680.596414039664,2026-05-12 16:15:00,216.69900888723797,2.2000000000000317,TP,7.019811800152785,4703.059811800153,4680.596414039664,3
SELL,4690.43,2026-05-12 16:25:00,4697.743203478347,2026-05-12 16:35:00,-100.66653958306978,-0.9999999999999974,SL,7.313203478346641,4697.743203478347,4674.3409523476375,3
SELL,4692.35,2026-05-12 16:50:00,4674.995741391257,2026-05-12 17:30:00,219.25172321192932,2.200000000000028,TP,7.888299367610487,4700.238299367611,4674.995741391257,3
SELL,4686.77,2026-05-12 17:40:00,4668.183212044225,2026-05-12 18:00:00,224.07526112259256,2.2000000000000353,TP,8.44853997989779,4695.218539979898,4668.183212044225,3
SELL,4672.61,2026-05-12 18:10:00,4655.072915251613,2026-05-12 18:20:00,229.00491686728577,2.1999999999999975,TP,7.971402158357466,4680.581402158357,4655.072915251613,3
SELL,4655.88,2026-05-12 18:30:00,4665.5666383029165,2026-05-12 18:35:00,-106.38319319925445,-0.9999999999999721,SL,9.686638302916705,4665.5666383029165,4634.569395733583,3
SELL,4665.56,2026-05-12 18:45:00,4674.789629865711,2026-05-12 19:15:00,-105.31936126726853,-1.0000000000000349,SL,9.229629865709873,4674.789629865711,4645.254814295438,3
SELL,4667.82,2026-05-12 19:25:00,4675.107529597575,2026-05-12 20:00:00,-104.26616765458664,-0.9999999999999468,SL,7.2875295975758725,4675.107529597575,4651.787434885333,3
SELL,4700.25,2026-05-13 05:30:00,4689.4225018628695,2026-05-13 05:50:00,227.09171315169516,2.199999999999935,TP,4.921590062332206,4705.171590062332,4689.4225018628695,3
SELL,4691.79,2026-05-13 06:00:00,4696.722404655105,2026-05-13 06:25:00,-105.49442310957043,-1.0000000000000682,SL,4.932404655104284,4696.722404655105,4680.9387097587705,3
SELL,4697.1,2026-05-13 06:55:00,4701.394289302974,2026-05-13 07:15:00,-104.43947887847315,-1.0000000000000537,SL,4.2942893029737625,4701.394289302974,4687.652563533458,3
SELL,4698.44,2026-05-13 07:45:00,4702.240211024904,2026-05-13 08:00:00,-103.39508408968304,-1.0000000000000022,SL,3.800211024904448,4702.240211024904,4690.07953574521,3
SELL,4701.05,2026-05-13 08:20:00,4704.959769219225,2026-05-13 08:55:00,-102.36113324878329,-0.9999999999999738,SL,3.9097692192245748,4704.959769219225,4692.448507717706,3
SELL,4700.24,2026-05-13 11:10:00,4691.645952639193,2026-05-13 12:15:00,222.94254821584863,2.1999999999999282,TP,3.906385164003334,4704.146385164003,4691.645952639193,3
SELL,4688.69,2026-05-13 12:30:00,4692.768873107941,2026-05-13 12:40:00,-103.56694739845706,-1.0000000000000042,SL,4.0788731079410185,4692.768873107941,4679.716479162529,3
SELL,4696.06,2026-05-13 13:35:00,4700.622555207024,2026-05-13 14:30:00,-102.53127792447381,-1.0000000000000169,SL,4.562555207023174,4700.622555207024,4686.02237854455,3
SELL,4697.22,2026-05-13 15:00:00,4700.901728011458,2026-05-13 15:05:00,-101.5059651452279,-1.0000000000000056,SL,3.68172801145736,4700.901728011458,4689.120198374794,3
SELL,4693.64,2026-05-13 15:15:00,4685.057397168157,2026-05-13 15:20:00,221.07999208630548,2.2000000000000037,TP,3.901183105383339,4697.541183105383,4685.057397168157,3
SELL,4682.66,2026-05-13 15:45:00,4687.810943212664,2026-05-13 16:00:00,-102.70170541463271,-0.9999999999999474,SL,5.150943212664331,4687.810943212664,4671.327924932139,3
SELL,4686.25,2026-05-13 16:10:00,4691.580560756418,2026-05-13 16:15:00,-101.67468836048965,-0.9999999999999791,SL,5.330560756418092,4691.580560756418,4674.52276633588,3
SELL,4688.55,2026-05-13 16:30:00,4676.793220515387,2026-05-13 16:35:00,221.4474712491446,2.1999999999999353,TP,5.3439906748245285,4693.893990674825,4676.793220515387,3
SELL,4678.39,2026-05-13 16:45:00,4684.632386119749,2026-05-13 17:25:00,-102.87241618938046,-1.0000000000000209,SL,6.242386119748387,4684.632386119749,4664.656750536554,3
SELL,4683.81,2026-05-13 17:45:00,4690.488963344218,2026-05-13 18:10:00,-101.8436920274807,-0.9999999999999626,SL,6.678963344217913,4690.488963344218,4669.116280642721,3
SELL,4687.71,2026-05-13 21:05:00,4692.013617560545,2026-05-13 21:10:00,-100.82525510721496,-1.000000000000052,SL,4.303617560544584,4692.013617560545,4678.242041366802,3
SELL,4690.62,2026-05-13 21:20:00,4681.65722262495,2026-05-13 21:45:00,219.5974056235092,2.2000000000000655,TP,4.073989715931643,4694.693989715932,4681.65722262495,3
SELL,4686.84,2026-05-13 21:55:00,4691.383636757374,2026-05-13 23:20:00,-102.01297661237435,-1.0000000000000167,SL,4.543636757373785,4691.383636757374,4676.843999133778,3
SELL,4688.7,2026-05-13 23:50:00,4691.646310420089,2026-05-14 01:00:00,-100.99284684625218,-1.0000000000000322,SL,2.946310420089408,4691.646310420089,4682.218117075803,3
SELL,4685.51,2026-05-14 04:55:00,4691.561163252358,2026-05-14 05:00:00,-99.98291837778048,-0.9999999999999407,SL,6.0511632523579415,4691.561163252358,4672.197440844813,3
SELL,4690.61,2026-05-14 05:10:00,4696.545060373699,2026-05-14 05:30:00,-98.98308919401198,-1.0000000000000342,SL,5.935060373699141,4696.545060373699,4677.552867177861,3
SELL,4691.5,2026-05-14 05:45:00,4679.455582579807,2026-05-14 06:35:00,215.58516826454934,2.1999999999999864,TP,5.474735190996845,4696.974735190996,4679.455582579807,3
SELL,4676.21,2026-05-14 06:45:00,4682.064204448421,2026-05-14 07:10:00,-100.1491099847099,-0.9999999999999591,SL,5.854204448421354,4682.064204448421,4663.330750213473,3
SELL,4691.99,2026-05-14 14:30:00,4695.966638105363,2026-05-14 14:40:00,-99.14761888486554,-0.9999999999999863,SL,3.97663810536329,4695.966638105363,4683.2413961682005,3
SELL,4682.52,2026-05-14 16:40:00,4668.605016276286,2026-05-14 16:40:00,215.9435139312445,2.2000000000000446,TP,6.324992601688332,4688.844992601688,4668.605016276286,3
SELL,4689.33,2026-05-14 16:50:00,4696.895988518802,2026-05-14 17:20:00,-100.31557783532688,-0.999999999999962,SL,7.565988518802729,4696.895988518802,4672.684825258634,3
SELL,4691.29,2026-05-14 17:30:00,4674.6493060929515,2026-05-14 19:05:00,218.48732852535332,2.2000000000000304,TP,7.563951775931007,4698.853951775931,4674.6493060929515,3
SELL,4678.34,2026-05-14 19:15:00,4666.34937118216,2026-05-14 22:25:00,223.29404975290197,2.19999999999994,TP,5.4502858262910285,4683.790285826291,4666.34937118216,3
SELL,4664.38,2026-05-14 22:35:00,4657.388157986208,2026-05-14 22:40:00,228.2065188474755,2.200000000000035,TP,3.1781100062690126,4667.558110006269,4657.388157986208,3
SELL,4650.59,2026-05-14 23:45:00,4654.128119078985,2026-05-15 01:05:00,-106.01230102823938,-1.000000000000044,SL,3.5381190789847357,4654.128119078985,4642.806138026233,3
SELL,4658.61,2026-05-15 02:20:00,4661.643406750827,2026-05-15 02:25:00,-104.95217801796798,-1.0000000000001492,SL,3.0334067508270004,4661.643406750827,4651.93650514818,3
SELL,4650.85,2026-05-15 02:35:00,4654.994648189347,2026-05-15 02:40:00,-103.90265623776638,-0.9999999999999396,SL,4.144648189346549,4654.994648189347,4641.731773983438,3
SELL,4654.19,2026-05-15 02:50:00,4644.507256356273,2026-05-15 03:00:00,226.29998528586276,2.1999999999999393,TP,4.401247110785125,4658.591247110785,4644.507256356273,3
SELL,4650.49,2026-05-15 03:10:00,4655.343652872009,2026-05-15 03:15:00,-105.12662952824716,-0.9999999999999387,SL,4.853652872009959,4655.343652872009,4639.811963681578,3
SELL,4644.42,2026-05-15 03:25:00,4632.195235498698,2026-05-15 03:25:00,228.96579911253642,2.199999999999999,TP,5.55671113695553,4649.976711136956,4632.195235498698,3
SELL,4627.44,2026-05-15 03:50:00,4612.822035286669,2026-05-15 04:05:00,234.00304669301485,2.2000000000000237,TP,6.644529415150095,4634.0845294151495,4612.822035286669,3
SELL,4613.73,2026-05-15 04:15:00,4621.833622876888,2026-05-15 04:20:00,-108.7050516910296,-1.0000000000000269,SL,8.10362287688782,4621.833622876888,4595.902029670847,3
SELL,4608.88,2026-05-15 04:30:00,4617.652656508937,2026-05-15 04:35:00,-107.61800117411869,-1.0000000000000218,SL,8.772656508936771,4617.652656508937,4589.580155680339,3
SELL,4622.62,2026-05-15 04:45:00,4604.05987610412,2026-05-15 08:00:00,234.3920065572222,2.19999999999997,TP,8.436419952672738,4631.0564199526725,4604.05987610412,3
SELL,4588.6,2026-05-15 08:30:00,4574.621946494511,2026-05-15 08:30:00,239.5486307014889,2.200000000000042,TP,6.353660684313377,4594.953660684314,4574.621946494511,3
SELL,4567.08,2026-05-15 09:10:00,4575.256522311847,2026-05-15 09:15:00,-111.28122753495957,-0.9999999999999755,SL,8.176522311847494,4575.256522311847,4549.091650913935,3
SELL,4574.99,2026-05-15 09:25:00,4582.967940786854,2026-05-15 10:10:00,-110.1684152596121,-0.9999999999999946,SL,7.977940786854604,4582.967940786854,4557.43853026892,3
